record_id,source_id,source_record_id,observation_type,species,country,geography,site_id,site_name,spatial_block_id,cell_id,longitude,latitude,collection_date,year,month,value,unit,reported_individual_count,life_stage,collecting_method,sampling_effort,taxonomic_basis,molecular_method,pcr_confirmation_status,genbank_accession,presence_absence_status,license,source_url,reporting_note
SH_AA_24_08_9,JEON_2025_GANGHWA_2024,SH_AA_24_08_9,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_M2,JEON_2025_GANGHWA_2024,SH_AA_24_08_M2,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_M3,JEON_2025_GANGHWA_2024,SH_AA_24_08_M3,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_10,JEON_2025_GANGHWA_2024,SH_AA_24_09_10,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_11,JEON_2025_GANGHWA_2024,SH_AA_24_09_11,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_2,JEON_2025_GANGHWA_2024,SH_AA_24_09_2,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_4,JEON_2025_GANGHWA_2024,SH_AA_24_09_4,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_5,JEON_2025_GANGHWA_2024,SH_AA_24_09_5,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_6,JEON_2025_GANGHWA_2024,SH_AA_24_09_6,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_7,JEON_2025_GANGHWA_2024,SH_AA_24_09_7,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_8,JEON_2025_GANGHWA_2024,SH_AA_24_09_8,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_09_9,JEON_2025_GANGHWA_2024,SH_AA_24_09_9,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-09-19,2024,9,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.09.19-20; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AL_24_07_1,JEON_2025_GANGHWA_2024,SH_AL_24_07_1,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-07-10,2024,7,1,specimen,1,Larvae,published supplementary individual record,10-dip larval sampling per site visit; individual denominator not attached to row,molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.07.10-11; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AL_24_07_11,JEON_2025_GANGHWA_2024,SH_AL_24_07_11,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-07-10,2024,7,1,specimen,1,Larvae,published supplementary individual record,10-dip larval sampling per site visit; individual denominator not attached to row,molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.07.10-11; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AL_24_07_12,JEON_2025_GANGHWA_2024,SH_AL_24_07_12,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-07-10,2024,7,1,specimen,1,Larvae,published supplementary individual record,10-dip larval sampling per site visit; individual denominator not attached to row,molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.07.10-11; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AL_24_07_13,JEON_2025_GANGHWA_2024,SH_AL_24_07_13,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-07-10,2024,7,1,specimen,1,Larvae,published supplementary individual record,10-dip larval sampling per site visit; individual denominator not attached to row,molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.07.10-11; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
